State,District,District Code,Mandal,Mandal Code,Village,Village (Native),Native Source,Village Code,Pincode,Category,Status
Andhra Pradesh,Y.S.R. Kadapa,504,Veerapunayunipalle,5222,Alidena,అలిదెన,authoritative,593260,516339,,
Andhra Pradesh,Srikakulam,519,Srikakulam,4802,Alikam,అలికం,authoritative,581538,532187,,
Andhra Pradesh,Tirupati,752,Vadamalapet,5399,Alimelu Manga Puram,అలిమెలు మంగ పురం,transliterated,596272,517571,,
Andhra Pradesh,Tirupati,752,Balayapalli,5188,Alimili,అలిమిలి,transliterated,592390,524131,,
Andhra Pradesh,Krishna,510,Pamidimukkala,5026,Alinakipalem,అలినాకిపాలెం,transliterated,909993,521250,,
Andhra Pradesh,Y.S.R. Kadapa,504,Vempalli,5233,Alireddipalle,అలిరెడ్డిపల్లె,authoritative,593460,516218,,
Andhra Pradesh,Tirupati,752,Venkatagiri,5187,Alivelu Mangapuram,అలివేలు మంగాపురం,transliterated,592377,524132,,
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Varikuntapadu,5155,Alivelumangapuram,అలివేలుమంగాపురం,transliterated,591664,524236,,
Andhra Pradesh,Eluru,748,Buttayagudem,4948,Aliveru,అలివేరు,authoritative,588035,534448,,
Andhra Pradesh,Srikakulam,519,Jalumuru,4792,Allada,అల్లాడ,authoritative,581130,532425,,
Andhra Pradesh,Vizianagaram,521,Poosapatirega,4838,Alladapalem,అల్లాడపాలెం,authoritative,583169,535204,,
Andhra Pradesh,Srikakulam,519,Jalumuru,4792,Alladapeta,అల్లాడపేట,authoritative,581131,532425,,
Andhra Pradesh,Y.S.R. Kadapa,504,Chapad,5213,Alladupalle,అల్లాడుపల్లె,transliterated,593114,516356,,
Andhra Pradesh,Nandyal,755,Allagadda,5298,Allagadda,ఆళ్లగడ్డ,authoritative,594542,518543,,
Andhra Pradesh,Chittoor,503,Vedurukuppam,5397,Allamadugu,అల్లమడుగు,authoritative,596231,517167,,
Andhra Pradesh,Chittoor,503,Vedurukuppam,5397,Allamadugu Hw,అల్లమడుగు హ్వ్,transliterated,911842,517167,,
Andhra Pradesh,Eluru,748,T.Narasapuram,4946,Allamcherlarajupalem,అల్లంచెర్లరాజుపాలెం,transliterated,588004,534467,,
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Marripadu,5163,Allampadu,అల్లంపాడు,authoritative,591795,524312,,
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Kota,5191,Allampadu,అల్లంపాడు,authoritative,592535,524411,,
Andhra Pradesh,Alluri Sitharama Raju,745,Peda Bayalu,4842,Allamputtu,అల్లంపుట్టు,transliterated,583688,531077,,
Andhra Pradesh,Alluri Sitharama Raju,745,Hukumpeta,4846,Allamputtu,అల్లంపుట్టు,transliterated,584549,531077,,
Andhra Pradesh,Alluri Sitharama Raju,745,Munchingi Puttu,4841,Allangipada,అల్లంగిపడ,transliterated,583271,531040,,
Andhra Pradesh,Alluri Sitharama Raju,745,Hukumpeta,4846,Allangiputtu,అల్లంగిపుట్టు,authoritative,584434,531077,,
Andhra Pradesh,Sri Sathya Sai,754,Obuladevaracheruvu,5358,Allapalle,ఆల్లాపల్లి,authoritative,595459,515561,,
Andhra Pradesh,Krishna,510,Gannavaram,5012,Allapuram,అల్లాపురం,authoritative,589247,521101,,
Andhra Pradesh,Markapuram,790,Yerragondapalem,5097,Allatam,అల్లటం,transliterated,590517,523327,,
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,747,Allavaram,4940,Allavaram,అల్లవరం,authoritative,587861,533217,,
Andhra Pradesh,Markapuram,790,Yerragondapalem,5097,Alli Palem,అల్లి పాలెం,transliterated,590532,523327,,
Andhra Pradesh,Krishna,510,Gudivada,5021,Allidoddi,అల్లిదొద్ది,transliterated,589463,521322,,
Andhra Pradesh,Polavaram,791,Chinturu,4732,Alligudem,అల్లిగూడెం,authoritative,579147,533352,,
Andhra Pradesh,Anakapalli,744,Anakapalli,4871,Allikhanudupalem,అల్లికొండు పాలెం,authoritative,586175,531032,,
Andhra Pradesh,Srikakulam,519,Mandasa,4776,Allimeraka,అల్లిమెరక,authoritative,580376,532243,,
Andhra Pradesh,Markapuram,790,Komarolu,5134,Allinagaram,అల్లినగరం,authoritative,591223,523373,,
Andhra Pradesh,Chittoor,503,Palasamudram,5432,Allipoolagunta,అల్లిపూలగుంత,transliterated,597112,517599,,
Andhra Pradesh,Kakinada,746,Kotananduru,4889,Allipudi,అల్లిపూడి,authoritative,586945,533407,,
Andhra Pradesh,Visakhapatnam,520,Maharanipeta,6837,Allipuram,అల్లీపురం,authoritative,929917,530004,,
Andhra Pradesh,Alluri Sitharama Raju,745,Paderu,4847,Allivara,అల్లివర,transliterated,584685,531024,,
Andhra Pradesh,Eluru,748,Pedavegi,4964,Alliveedu,అల్లివీదు,transliterated,588382,534435,,
Andhra Pradesh,Sri Sathya Sai,754,Nallachervu,5359,Allugundu,అల్లుగుండు,authoritative,595468,515591,,
Andhra Pradesh,Srikakulam,519,Palasa,4775,Allukhola,అల్లుఖొల,authoritative,580257,532221,,
Andhra Pradesh,Bapatla,750,Pittalavanipalem,5091,Allur,అల్లూరు,authoritative,590451,522314,,
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Allur,5167,Allur,అల్లూరు,authoritative,591878,524315,,
Andhra Pradesh,Nandyal,755,Nandikotkur,5260,Allur,అల్లూరు,authoritative,593931,518401,,
Andhra Pradesh,Nandyal,755,Uyyalawada,5302,Allur,అల్లూరు,authoritative,594608,518134,,
Andhra Pradesh,Polavaram,791,Gurthedu,7562,Allurigedda,అల్లూరిగెడ్డ,authoritative,586681,533428,,
Andhra Pradesh,Ntr,749,Veerullapadu,4994,Alluru,అల్లూరు,authoritative,588909,521181,,
Andhra Pradesh,Eluru,748,Mudinepalle,5020,Alluru,అల్లూరు,authoritative,589432,521343,,
Andhra Pradesh,Prakasam,517,Kotha Patnam,5140,Alluru Kotha Patnam,అల్లూరు కోత పట్నం,transliterated,591347,523286,,
Andhra Pradesh,Ntr,749,Vatsavai,4990,Allurupadu,అల్లూరుపాడు,authoritative,588826,521190,,
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Allur,5167,Allurupeta,అల్లూరుపేట,transliterated,591875,524315,,
Andhra Pradesh,Parvathipuram Manyam,743,Komarada,4807,Alluwada,అల్లువాడ,transliterated,581764,535521,,
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Podalakur,5176,Althurthi,అల్తుర్తి,transliterated,592055,524345,,
Andhra Pradesh,Tirupati,752,Dakkili,5186,Althurupadu,అల్తూరుపాడు,authoritative,592302,524132,,
Andhra Pradesh,Vizianagaram,521,Nellimarla,4837,Alugolu,అలుగొలు,authoritative,583156,535218,,
Andhra Pradesh,Vizianagaram,521,Srungavarapukota,4831,Alugubilli,అలుగుబిల్లి,transliterated,582983,535250,,
Andhra Pradesh,Palnadu,751,Dachepalli,5045,Alugumallipadu,అలుగుమల్లిపదు,transliterated,589858,522414,,
Andhra Pradesh,Chittoor,503,Gudupalle,5426,Alugumanipalle,అలుగుమనిపల్లె,transliterated,596904,517426,,
Andhra Pradesh,Alluri Sitharama Raju,745,Paderu,4847,Aluguru,అలుగూరు,authoritative,584768,531024,,
Andhra Pradesh,Chittoor,503,Chittoor Rural,5421,Alukurupalle,అలుకూరుపల్లె,authoritative,596723,517002,,
Andhra Pradesh,Kurnool,511,Alur,5274,Alur,ఆలూరు,authoritative,594164,518395,,
Andhra Pradesh,Ananthapuramu,502,Tadipatri,5313,Alur,ఆలూరు,authoritative,594805,515415,,
Andhra Pradesh,Parvathipuram Manyam,743,Pachipenta,4818,Aluru,ఆలూరు,authoritative,582467,535592,,
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Kodavalur,5169,Alurupadu,ఆలూరుపాడు,authoritative,591911,524316,,
Andhra Pradesh,Nandyal,755,Sanjamala,5300,Alvakonda,అల్వకొండ,transliterated,594573,518165,,
Andhra Pradesh,Kurnool,511,Gonegandla,5270,Alwala,అల్వాల,authoritative,594050,518463,,
Andhra Pradesh,Kurnool,511,Kodumur,5269,Amadaguntla,ఆమడగుంట్ల,authoritative,594044,518467,,
Andhra Pradesh,Sri Sathya Sai,754,Amadagur,5361,Amadagur,ఆమడగూరు,authoritative,595503,515556,,
Andhra Pradesh,Nandyal,755,Koilakuntla,5296,Amadala,ఆమదాల,authoritative,594504,518134,,
Andhra Pradesh,Vizianagaram,521,Regidi Amadalavalasa,4786,Amadalavalasa,ఆమదాలవలస,authoritative,580824,532440,,
Andhra Pradesh,Srikakulam,519,Amadalavalasa,4798,Amadalavalasa,ఆమదాలవలస,authoritative,930803,532185,,
Andhra Pradesh,Srikakulam,519,Amadalavalasa,4798,Amadalavalasapeta,అమదాలవలసపేట,transliterated,930804,532185,,
Andhra Pradesh,Vizianagaram,521,Denkada,4839,Amakam,అమకం,authoritative,583214,535005,,
Andhra Pradesh,Kurnool,511,Krishnagiri,5277,Amakathadu,అమకతాడు,authoritative,594218,518216,,
Andhra Pradesh,Alluri Sitharama Raju,745,Munchingi Puttu,4841,Amalaguda,అమలగూడ,transliterated,583396,531040,,
Andhra Pradesh,Alluri Sitharama Raju,745,Araku Valley,4844,Amalaguda,అమలగూడ,transliterated,584002,531149,,
Andhra Pradesh,Srikakulam,519,Palasa,4775,Amalakudia,అమలకుడియా,authoritative,580291,532220,,
Andhra Pradesh,Srikakulam,519,Vajrapukotturu,4781,Amalapadu,అమలపాడు,transliterated,580578,532218,,
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,747,Amalapuram,4941,Amalapuram (R),అమలాపురం (ర్),transliterated,587879,533201,,
Andhra Pradesh,Ananthapuramu,502,Peddapappur,5314,Amalladinne,అమళ్లదిన్నె,authoritative,594842,515455,,
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Nellore Rural,5177,Amancherla,అమనచెర్ల,authoritative,592087,524345,,
Andhra Pradesh,Palnadu,751,Macherla,5040,Amani Jammala Madaka,అమాని జమ్మల మడక,transliterated,589806,522426,,
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Ananthasagaram,5173,Amanichiruvella,ఆమనిచిరువెల్ల,authoritative,591967,524303,,
Andhra Pradesh,Y.S.R. Kadapa,504,Pendlimarry,5232,Amaniviswanathapuram,అమణివిశ్వనాథపురం,transliterated,593427,516217,,
Andhra Pradesh,Vizianagaram,521,Rajam,4796,Amaram,అమరం,authoritative,581310,532127,,
Andhra Pradesh,Sri Sathya Sai,754,Amarapuram,5351,Amarapuram,అమరాపురం,authoritative,595372,515281,,
Andhra Pradesh,Kakinada,746,U.Kothapalli,4912,Amaravalli,అమరవల్లి,authoritative,587483,533448,,
Andhra Pradesh,Eluru,748,Kukunoor,4735,Amaravaram,అమరవరం,authoritative,579318,534444,,
Andhra Pradesh,Eluru,748,Kalidindi,5017,Amaravathi,అమరావతి,transliterated,589367,521344,,
Andhra Pradesh,Palnadu,751,Amaravathi,5052,Amaravathi,అమరావతి,transliterated,589946,522020,,
Andhra Pradesh,Srikakulam,519,Kanchili,4777,Amaravati,అమరావతి,authoritative,580425,532290,,
Andhra Pradesh,Vizianagaram,521,Mentada,4824,Amarayavalasa,అమరాయవలస,transliterated,582722,535581,,
Andhra Pradesh,Vizianagaram,521,Bhogapuram,4840,Amatam Ravivalasa,అమతం రవివలస,transliterated,583240,535216,,
Andhra Pradesh,Vizianagaram,521,Regidi Amadalavalasa,4786,Ambada,అంబద,authoritative,580844,532122,,
Andhra Pradesh,Palnadu,751,Atchampet,5050,Ambadipudi,అంబడిపూడి,authoritative,589919,522409,,
Andhra Pradesh,Tirupati,752,Satyavedu,5402,Ambakam,అంబాకం,authoritative,596332,517588,,
Andhra Pradesh,Y.S.R. Kadapa,504,Lingala,5218,Ambakapalle,అంబకపల్లె,authoritative,593213,516391,,
Andhra Pradesh,Vizianagaram,521,Regidi Amadalavalasa,4786,Ambakhandi,అంబకంది,authoritative,580860,532123,,
Andhra Pradesh,Alluri Sitharama Raju,745,G.Madugula,4848,Ambalamamidi,అంబలమామిడి,authoritative,585071,531029,,
Andhra Pradesh,Tirupati,752,Balayapalli,5188,Ambalapudi,అంబలపూడి,authoritative,592391,524131,,
Andhra Pradesh,Srikakulam,519,Gara,4801,Ambalavalasa,అంబల్లవలస,authoritative,581504,532405,,
Andhra Pradesh,Alluri Sitharama Raju,745,Munchingi Puttu,4841,Ambapada,అంబపడ,authoritative,583398,531040,,
Andhra Pradesh,Alluri Sitharama Raju,745,Peda Bayalu,4842,Ambapada,అంబపడ,authoritative,583605,531040,,
Andhra Pradesh,Markapuram,790,Peddaaraveedu,5101,Ambapuram,అంబాపురం,authoritative,590614,523320,,
Andhra Pradesh,Markapuram,790,Konakanamitla,5119,Ambapuram,అంబాపురం,authoritative,590933,523241,,
Andhra Pradesh,Sri Potti Sriramulu Nellore,515,Nellore Rural,5177,Ambapuram,అంబాపురం,authoritative,592094,524004,,
Andhra Pradesh,Nandyal,755,Bethamcherla,5279,Ambapuram,అంబాపురం,authoritative,594243,518599,,
Andhra Pradesh,Ntr,749,Vijayawada (Rural),5011,Ambapuram (Og),అంబాపురం (ఒగ్),transliterated,589219,520012,,
Andhra Pradesh,Ntr,749,Nandigama,4993,Ambarupeta,అంబరుపేట,transliterated,588882,521185,,
Andhra Pradesh,Vizianagaram,521,Bondapalli,4829,Ambativalasa,అంబటివలస,authoritative,582899,535003,,
Andhra Pradesh,Srikakulam,519,Hiramandalam,4783,Ambavalli,అంబవల్లి,transliterated,580725,532428,,
Andhra Pradesh,Markapuram,790,Giddalur,5133,Ambavaram,అంబవరం,authoritative,591183,523357,,
Andhra Pradesh,Markapuram,790,Chandra Sekhara Puram,5145,Ambavaram,అంబవరం,authoritative,591472,523112,,
Andhra Pradesh,Y.S.R. Kadapa,504,Jammalamadugu,5215,Ambavaram,అంబవరం,authoritative,593146,516434,,
Andhra Pradesh,Y.S.R. Kadapa,504,Vallur,5225,Ambavaram,అంబవరం,authoritative,593331,516293,,
Andhra Pradesh,Alluri Sitharama Raju,745,Peda Bayalu,4842,Ambeerupadu,అంబీరుపాడు,transliterated,583768,531040,,
Andhra Pradesh,Srikakulam,519,Polaki,4800,Ambeerupeta,అంబీరుపేట,transliterated,581476,532429,,
Andhra Pradesh,Eluru,748,Bheemadole,4963,Amberpeta,అంబర్‌పేట,authoritative,588357,534401,,
Andhra Pradesh,Anakapalli,744,Chodavaram,4872,Amberupuram,అంభేరుపురం,authoritative,586219,531023,,
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,747,Ramachandrapuram,4924,Ambikapalle Agraharam,అంబికపల్లి అగ్రహారం,authoritative,587634,533256,,
Andhra Pradesh,Alluri Sitharama Raju,745,G.Madugula,4848,Ambili Mamidi,అంబిలి మామిడి,transliterated,585122,531029,,
Andhra Pradesh,Chittoor,503,Gangadhara Nellore,5420,Ambodharapalle,అంబోధరపల్లె,authoritative,596685,517125,,
Andhra Pradesh,Srikakulam,519,Mandasa,4776,Ambugam,అంబుగాం,authoritative,580366,532243,,
Andhra Pradesh,Srikakulam,519,Mandasa,4776,Ambugambit,అంబుగంబిత్,transliterated,580341,532243,,
Andhra Pradesh,Tirupati,752,Varadaiahpalem,5381,Ambur,అంబూరు,authoritative,595945,517541,,
Andhra Pradesh,Srikakulam,519,Palasa,4775,Ambusoli,అంబుసోలి,transliterated,930880,532222,,
Andhra Pradesh,Alluri Sitharama Raju,745,Peda Bayalu,4842,Amedelu,అమెడెలు,transliterated,583787,531040,,
Andhra Pradesh,Krishna,510,Pamidimukkala,5026,Ameenapuram,అమీనపురం,authoritative,589542,521250,,
Andhra Pradesh,Ananthapuramu,502,Uravakonda,5317,Amidala,అమిద్యాల,authoritative,594897,515822,,
Andhra Pradesh,Annamayya,753,Gurramkonda,5370,Amilepalle,అమిలేపల్లె,authoritative,595652,517291,,
Andhra Pradesh,Polavaram,791,Rajavommangi,4888,Aminabada,అమీనాబాద,transliterated,586924,533436,,
Andhra Pradesh,Kakinada,746,U.Kothapalli,4912,Aminabada,అమినబద,transliterated,587491,533448,,
Andhra Pradesh,Guntur,506,Phirangipuram,5072,Aminabada,అమినబద,transliterated,590223,522529,,
Andhra Pradesh,Srikakulam,519,Ichchapuram,4778,Aminsahebpeta,అమిన్సాహెబ్పేట,transliterated,930939,532312,,
Andhra Pradesh,Parvathipuram Manyam,743,Gummalakshmipuram,4808,Amiti,అమితి,authoritative,581915,535523,,
Andhra Pradesh,Vizianagaram,521,Therlam,4821,Amity,అమిటీ,transliterated,582576,535126,,
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,747,K Gangavaram,4929,Amjuru,అంజూరు,authoritative,587706,533305,,
Andhra Pradesh,Annamayya,753,Sodam,5394,Ammagaripalle,అమ్మగారిపల్లె,authoritative,596166,517123,,
Andhra Pradesh,Chittoor,503,Penumur,5409,Ammagaripalle,అమ్మగారిపల్లె,authoritative,596442,517126,,
Andhra Pradesh,Prakasam,517,Naguluppala Padu,5126,Ammana Brolu,అమ్మనబ్రోలు,authoritative,591038,523180,,
Andhra Pradesh,Markapuram,790,Yerragondapalem,5097,Ammani Gudi Padu,అమ్మని గుడిపాడు,authoritative,590536,523330,,
Andhra Pradesh,Eluru,748,Buttayagudem,4948,Ammapalem,అమ్మపాలెం,authoritative,588073,534311,,
Andhra Pradesh,Tirupati,752,Venkatagiri,5187,Ammapalem,అమ్మపాలెం,authoritative,592332,524404,,
Andhra Pradesh,Anakapalli,744,Golugonda,4853,Ammapeta,అమ్మపేట,authoritative,585782,531084,,
Andhra Pradesh,Polavaram,791,Y. Ramavaram,4886,Ammapeta,అమ్మపేట,authoritative,586764,533483,,
Andhra Pradesh,Prakasam,517,Gudluru,5151,Ammavari Palem,అమ్మవారి పాలెం,authoritative,591587,523281,,
Andhra Pradesh,Alluri Sitharama Raju,745,Gudem Kotha Veedhi,4850,Ammavaridharakonda,అమ్మవారిధారకొండ,transliterated,585414,531133,,
Andhra Pradesh,Tirupati,752,Renigunta,5376,Ammavaripatteda,అమ్మవారిపట్టేదా,transliterated,595771,517520,,
Andhra Pradesh,Chittoor,503,Santhipuram,5425,Ammavaripeta,అమ్మవారిపేట,transliterated,596839,517423,,
Andhra Pradesh,Srikakulam,519,Kanchili,4777,Ammavariputtuga,అమ్మవారిపుట్టుగా,transliterated,580439,532292,,
Andhra Pradesh,Anakapalli,744,Kasimkota,4876,Ammeensahabpeta,అమ్మీంసహబ్పేట,transliterated,586333,531031,,
Andhra Pradesh,East Godavari,505,Nidadavole,4960,Ammepalle,అమ్మేపల్లె,transliterated,588293,534305,,
Andhra Pradesh,Polavaram,791,Rajavommangi,4888,Ammirekala,అమ్మిరేకల,authoritative,586896,533436,,
Andhra Pradesh,Kakinada,746,Sankhavaram,4892,Ammirekhala,అమ్మిరెఖల,transliterated,587027,533446,,
Andhra Pradesh,Srikakulam,519,Narasannapeta,4799,Ampalam,అంపలం,authoritative,581446,532421,,
